like1,parP0,parHs,parD,parr,parphi_soil_top,parphi_weathered_top,parphi_fresh,simulation_0,chain
1.3346492,9.8911696e-05,0.57436514,0.00090000883,0.5179952,0.5138216,0.35753843,0.08383783,1.3346492,3.0
1.3479457,0.000100295874,0.6535134,0.0009024993,0.45186764,0.53529114,0.36538452,0.0803892,1.3479457,4.0
1.3598689,0.00012162665,0.67220044,0.0008490183,0.4506703,0.505816,0.3743181,0.07972587,1.3598689,5.0
1.2727388,7.608539e-05,0.63119185,0.00046042842,0.48326203,0.49088794,0.31277034,0.08776256,1.2727388,6.0
1.2058722,0.00015400104,0.71482486,0.0016499357,0.5510018,0.5389442,0.31796107,0.09771025,1.2058722,7.0
1.3259923,0.00013249184,0.47704792,0.0013223098,0.37927258,0.5432779,0.3211203,0.089835554,1.3259923,8.0
1.2786661,0.00010702507,0.6160225,0.0009932156,0.45432273,0.5356136,0.34329447,0.08627835,1.2786661,9.0
1.2618414,0.000112241876,0.6171561,0.0011310849,0.39908305,0.5503101,0.28889772,0.097937346,1.2618414,10.0
1.2857562,9.599557e-05,0.6004326,0.00087492226,0.42917427,0.53212,0.32407105,0.084835134,1.2857562,11.0
1.2901108,0.00011316933,0.64248,0.0010067408,0.4489912,0.52226275,0.3463325,0.08527447,1.2901108,12.0
1.3214797,9.2449416e-05,0.6133507,0.0010893678,0.4538663,0.5519188,0.33348787,0.08203657,1.3214797,13.0
1.2284057,0.00013608448,0.70636946,0.0011837019,0.4344275,0.5662666,0.29701945,0.09691198,1.2284057,14.0
1.2123034,7.988288e-05,0.71127844,0.00063377904,0.49260518,0.53206366,0.31611857,0.09395846,1.2123034,15.0
1.4640738,0.00011519795,0.69419646,0.00089632825,0.52057517,0.51907754,0.37213027,0.077149704,1.4640738,1.0
1.4551122,0.000109557026,0.65619963,0.0006374313,0.38181275,0.5286481,0.37456977,0.07972983,1.4551122,2.0
1.3027195,6.1455845e-05,0.47854674,0.00082556205,0.41982692,0.54957426,0.33763212,0.086686805,1.3027195,3.0
1.2664526,0.00010802044,0.3008937,0.0010916897,0.54637873,0.58435607,0.2963173,0.094802484,1.2664526,4.0
1.8673722,6.718817e-05,0.7063894,0.001612857,0.25661817,0.5265112,0.42086285,0.05522427,1.8673722,5.0
1.3616388,0.00011385082,0.37677205,0.0011266216,0.45042816,0.51954204,0.3346732,0.0797004,1.3616388,6.0
1.3641285,7.780721e-05,0.9402324,0.00062991545,0.5941447,0.57443076,0.32219085,0.09069362,1.3641285,7.0
1.3439771,0.00011009533,0.577589,0.0009255458,0.5315293,0.5375691,0.357489,0.084164456,1.3439771,8.0
1.2582206,8.07854e-05,0.7828216,0.0008111019,0.3991187,0.5601281,0.29024664,0.09578114,1.2582206,9.0
1.4879234,7.0825605e-05,0.6199294,0.0012875849,0.3828052,0.5318333,0.38173378,0.07184758,1.4879234,10.0
1.27145,0.00011739407,0.5660264,0.0011470794,0.46925414,0.5522834,0.35810494,0.092108704,1.27145,11.0
1.3808838,4.7955156e-05,0.7783184,0.0003760599,0.43497857,0.45547006,0.39251074,0.08195617,1.3808838,12.0
1.322031,8.45727e-05,0.5776253,0.0011290687,0.44677565,0.54875463,0.35602582,0.082338236,1.322031,13.0
1.2906841,8.94133e-05,0.35720825,0.0005616649,0.48514563,0.5349327,0.32973722,0.08590376,1.2906841,14.0
1.277009,8.206815e-05,0.77108514,0.0007900083,0.5450542,0.5613111,0.33450037,0.08984835,1.277009,15.0
1.4481493,0.00013651013,0.51244473,0.0014253715,0.5643533,0.57512206,0.33480817,0.08445704,1.4481493,1.0
1.3770347,8.544683e-05,0.32328266,0.0015410021,0.4734048,0.49951196,0.29677594,0.08366433,1.3770347,2.0
1.4998293,8.4290965e-05,0.73022974,0.00085296767,0.284435,0.46486753,0.33223665,0.07556588,1.4998293,3.0
1.242648,4.1565378e-05,0.9194928,0.0011513119,0.46377468,0.57444453,0.32479167,0.08940676,1.242648,4.0
1.3109442,0.00012257225,0.53456724,0.0012639366,0.49270147,0.5535883,0.3335104,0.08469544,1.3109442,5.0
1.3335253,0.00012876405,0.34120318,0.0011851067,0.6318717,0.58501136,0.3592858,0.094828576,1.3335253,6.0
1.3383964,0.00015228636,0.73041743,0.00086521567,0.48912716,0.549339,0.37329194,0.081407666,1.3383964,7.0
1.3055593,9.668821e-05,0.47784984,0.0010077356,0.55554634,0.5538939,0.29698503,0.093481146,1.3055593,8.0
1.9484893,0.00011408115,0.48615876,0.0012908612,0.6496051,0.52381265,0.34938845,0.07752267,1.9484893,9.0
1.200163,0.0001165957,0.53667194,0.0016806949,0.47086045,0.50573754,0.25893766,0.09818618,1.200163,10.0
1.4225733,0.0001878444,0.74984014,0.0013511599,0.333127,0.48306003,0.32200453,0.07414994,1.4225733,11.0
1.3082258,0.0001508626,0.6351767,0.0013380148,0.39697346,0.50503904,0.31472662,0.082157664,1.3082258,12.0
1.3017482,0.00015184045,0.8458984,0.0010000638,0.40459037,0.5472125,0.30545,0.09585099,1.3017482,13.0
1.3496381,0.00015339776,0.74124867,0.0011619829,0.43540406,0.5448109,0.28855035,0.081653796,1.3496381,14.0
1.2409375,0.00012732997,0.49257275,0.0012332943,0.53101623,0.5566955,0.32674488,0.09234766,1.2409375,15.0
1.4245455,0.00010401525,0.5376903,0.0014669807,0.41150203,0.5344799,0.37102914,0.09231902,1.4245455,1.0
1.3850781,0.00014758232,0.51571465,0.0014248567,0.38414928,0.5324232,0.349173,0.08758195,1.3850781,2.0
1.4477077,7.257339e-05,0.8479079,0.0010860744,0.5933054,0.48145977,0.29014847,0.09242864,1.4477077,3.0
1.2395048,0.00011568304,0.155374,0.0018253956,0.55908674,0.53187394,0.301774,0.098610066,1.2395048,4.0
1.3414756,9.925555e-05,0.47010317,0.0013491157,0.46308285,0.51865333,0.36902758,0.0807087,1.3414756,5.0
1.3425181,0.00017208655,0.55046993,0.0017258713,0.44670337,0.48382705,0.39650726,0.08707399,1.3425181,6.0
1.3047987,0.00013860206,0.13800631,0.000706621,0.32471615,0.53390497,0.28696537,0.08727075,1.3047987,7.0
1.3820788,0.0001051456,0.3783761,0.001141544,0.4266103,0.52352774,0.37392953,0.07834521,1.3820788,8.0
1.2944565,0.000113767186,0.4319867,0.0012712904,0.44133574,0.53453857,0.35351902,0.09062683,1.2944565,9.0
1.2597492,0.00012167787,0.29452428,0.0008826832,0.46115983,0.54494375,0.3000956,0.088167906,1.2597492,10.0
1.3669384,0.00014286651,0.59636146,0.0011407955,0.37509146,0.51758933,0.3132287,0.077504024,1.3669384,11.0
1.2897093,0.00013529218,0.48971397,0.0010222847,0.4974282,0.5233585,0.33508918,0.086288825,1.2897093,12.0
1.282078,0.000111755886,0.43251947,0.0012673467,0.48154688,0.5256143,0.35806817,0.085750096,1.282078,13.0
1.2535514,0.000119871496,0.20509668,0.0010036441,0.56072223,0.51421744,0.35033056,0.09273427,1.2535514,14.0
1.8324738,0.000110484594,0.5579633,0.0003417703,0.34034345,0.5866576,0.38745973,0.09267743,1.8324738,15.0
1.4685327,0.000114325456,0.6266455,0.0013360486,0.44044197,0.5115939,0.33781308,0.07381329,1.4685327,1.0
1.3958248,0.00019598275,0.95107466,0.00097282126,0.44834676,0.56064874,0.3443937,0.09936747,1.3958248,2.0
1.392306,7.846192e-05,0.8371201,0.001370579,0.6406417,0.49262562,0.30243707,0.09907957,1.392306,3.0
1.4526712,0.00013873768,0.16935718,0.001602072,0.5847916,0.46623594,0.43983445,0.08124951,1.4526712,4.0
1.3197525,0.00012686658,0.5554195,0.0011541903,0.51354825,0.52269924,0.3469672,0.084905036,1.3197525,5.0
1.2720654,0.00014158213,0.5240957,0.0010627361,0.5270755,0.5225646,0.3682794,0.0878877,1.2720654,6.0
1.2916741,0.00014204995,0.38899904,0.0012370767,0.5205856,0.4947495,0.40151325,0.08581073,1.2916741,7.0
1.3405347,0.00011882333,0.58409345,0.0011861323,0.47358286,0.50668544,0.3390777,0.08171554,1.3405347,8.0
1.2682917,0.00013514567,0.42528093,0.0013311045,0.5041926,0.49486428,0.3393334,0.088188335,1.2682917,9.0
1.3613274,0.00011441797,0.4266471,0.0009797575,0.4144658,0.5034491,0.3507574,0.079262435,1.3613274,10.0
1.3054186,0.000141022,0.46324337,0.0008879674,0.41640925,0.4959608,0.33057556,0.08344101,1.3054186,11.0
1.301562,0.00013364229,0.5164716,0.00092520716,0.46054432,0.53354204,0.371735,0.0877605,1.301562,12.0
1.224312,0.00016008024,0.28682768,0.0010929253,0.5412191,0.5025915,0.39250168,0.09473944,1.224312,13.0
1.2663207,0.000104688064,0.66938573,0.0012427878,0.5737275,0.4996694,0.3367997,0.09391684,1.2663207,14.0
1.3037031,0.00015212774,0.53450054,0.0014243164,0.51430726,0.4945636,0.44933528,0.089873336,1.3037031,15.0
1.5197499,6.229601e-05,0.40475827,0.0007249228,0.4053118,0.55047345,0.40171644,0.070097424,1.5197499,1.0
1.3890897,0.00016440231,0.51141036,0.0009846077,0.4445902,0.55839753,0.3900591,0.090713926,1.3890897,2.0
1.3998396,0.00010052086,0.46305066,0.00081569934,0.4273826,0.53069687,0.38595688,0.07832,1.3998396,3.0
1.3569559,0.0001665856,0.59669715,0.0008451949,0.41732112,0.48370364,0.3419057,0.07915402,1.3569559,4.0
1.6020182,7.820742e-05,0.82526004,0.0017156332,0.5021994,0.5624508,0.26036972,0.08179763,1.6020182,5.0
1.2409803,0.00017832052,0.3066118,0.00054062676,0.5060732,0.5629786,0.31338534,0.091502815,1.2409803,6.0
1.3218653,0.0001462688,0.5838546,0.0005787631,0.49123916,0.550144,0.362501,0.08297751,1.3218653,7.0
1.3192817,0.00016149427,0.5744847,0.00081824046,0.46233472,0.5404366,0.38060912,0.088204116,1.3192817,8.0
1.3380623,0.0001488391,0.4077315,0.0010422309,0.49145952,0.5085005,0.40225258,0.08182876,1.3380623,9.0
1.4323068,0.00018542704,0.61656946,0.0004338037,0.4737142,0.55259204,0.41901657,0.093709566,1.4323068,10.0
1.228638,0.00010538441,0.35569334,0.0008043808,0.47226775,0.52618927,0.2838189,0.09248171,1.228638,11.0
1.325904,0.0001622159,0.59145755,0.0005786674,0.4701539,0.53748477,0.38492092,0.09027103,1.325904,12.0
1.2111188,0.00011529464,0.4682682,0.00027225137,0.57711846,0.5744039,0.37869132,0.09955763,1.2111188,13.0
1.3048958,0.00010266943,0.69864845,0.0012298429,0.48298326,0.54814065,0.31153792,0.08554407,1.3048958,14.0
1.3041034,0.00014549952,0.6580502,0.00093440333,0.4694167,0.5387017,0.37830305,0.08721521,1.3041034,15.0
1.3632319,8.9595276e-05,0.55903596,0.0011818806,0.43902427,0.54761267,0.3734092,0.07964012,1.3632319,1.0
1.3718206,0.00014713076,0.5317968,0.000804065,0.44843966,0.5345743,0.29676765,0.081233636,1.3718206,2.0
1.3941859,0.00013672204,0.48079917,0.00091493205,0.3982023,0.5174127,0.3671075,0.08349414,1.3941859,3.0
1.5887488,0.0001498393,0.17071706,0.0013471427,0.641798,0.52159375,0.35809124,0.08700935,1.5887488,4.0
1.3325006,0.00013642981,0.44190356,0.000719257,0.46015897,0.54453003,0.34460905,0.081571154,1.3325006,5.0
1.3082389,0.00012220614,0.35586774,0.0014264253,0.37027168,0.5516285,0.3035506,0.09338073,1.3082389,6.0
1.3111379,0.00012717831,0.5172834,0.0010357717,0.4098571,0.56144154,0.32588184,0.09267637,1.3111379,7.0
1.1752967,0.000107979,0.6565234,0.0010937165,0.42020568,0.5564488,0.25036436,0.099191464,1.1752967,8.0
1.2818911,0.00015262468,0.66148406,0.0007943739,0.46562028,0.5400686,0.30538923,0.08600854,1.2818911,9.0
1.3052368,0.00012354023,0.6275378,0.0005623271,0.43866566,0.53806245,0.3487978,0.088076815,1.3052368,10.0
1.2662727,0.00010237662,0.6738372,0.0007845355,0.4053776,0.5586289,0.3033712,0.09288981,1.2662727,11.0
3.5641043,9.594415e-05,0.31853577,0.0019361288,0.791738,0.47528023,0.34307402,0.05670395,3.5641043,12.0
1.4771986,9.489878e-05,0.15070488,0.0013506141,0.3351749,0.5265447,0.35385457,0.08217621,1.4771986,13.0
1.2401178,9.8354045e-05,0.64487493,0.0012402337,0.41839027,0.51606745,0.2975209,0.09723915,1.2401178,14.0
1.3295641,0.000113836075,0.33880427,0.0011803104,0.37398118,0.5363075,0.3233799,0.08737826,1.3295641,15.0
1.424957,0.00012601228,0.46758318,0.00080178014,0.45194507,0.56549895,0.3778823,0.07530808,1.424957,1.0
1.4636172,0.0001301171,0.7992449,0.0010165202,0.40663773,0.49537852,0.3825343,0.08956007,1.4636172,2.0
1.3568269,0.00012103538,0.7150267,0.0009496496,0.42694482,0.5195985,0.3705601,0.085921474,1.3568269,3.0
1.3856862,0.00013868025,0.44524455,0.0007910464,0.44557297,0.5347626,0.32666954,0.0784867,1.3856862,4.0
1.3198783,0.000111238776,0.601682,0.0009615316,0.4867446,0.5263084,0.3394034,0.083493456,1.3198783,5.0
1.8397098,0.00016212696,0.9653779,0.0003405121,0.43420547,0.59986687,0.28046986,0.063708805,1.8397098,6.0
1.4675505,0.000119347555,0.7056408,0.0010267518,0.523498,0.5312129,0.33694845,0.07948701,1.4675505,7.0
1.317861,0.00011836799,0.64466435,0.0010051274,0.47712657,0.5345778,0.3380774,0.08304082,1.317861,8.0
1.3076715,7.789747e-05,0.42012626,0.00065007596,0.4188951,0.51672184,0.33848283,0.089694664,1.3076715,9.0
1.3574293,0.00012338246,0.74120885,0.00081000343,0.41278753,0.49576676,0.35806692,0.08235147,1.3574293,10.0
1.3206902,8.9714325e-05,0.44186857,0.0010019734,0.5159784,0.4551763,0.4436832,0.084205665,1.3206902,11.0
1.3098228,0.00010171225,0.8188277,0.0009051674,0.481979,0.5424229,0.37601167,0.09499791,1.3098228,12.0
1.2662681,9.3890485e-05,0.7513587,0.000851552,0.4732449,0.46656427,0.3500116,0.09651962,1.2662681,13.0
1.2918813,8.526594e-05,0.7183939,0.0012112929,0.50143766,0.5624847,0.3024538,0.0883739,1.2918813,14.0
1.3280876,5.663409e-05,0.4757824,0.0012103919,0.41472647,0.5838117,0.30578154,0.08103607,1.3280876,15.0
1.2827326,0.000110899935,0.57836455,0.0010260942,0.46890217,0.5314114,0.36414078,0.087207094,1.2827326,1.0
1.400341,9.975766e-05,0.52661806,0.0007170918,0.502743,0.52062994,0.33499286,0.08099965,1.400341,2.0
1.6195544,0.00010524261,0.80391246,0.0009289399,0.52643275,0.51342726,0.36752757,0.07223228,1.6195544,3.0
1.2995402,0.000111001296,0.63589394,0.0010371027,0.45198694,0.53176296,0.36236978,0.08933194,1.2995402,4.0
1.2634782,0.0001340507,0.4462032,0.00051882665,0.4505141,0.50295806,0.33151132,0.09474024,1.2634782,5.0
1.2973939,8.878351e-05,0.50163,0.0007220662,0.48634443,0.5634282,0.35831445,0.08484992,1.2973939,6.0
1.2967716,0.000101901205,0.60565996,0.0007755206,0.51737845,0.5248357,0.33027405,0.087331876,1.2967716,7.0
1.371286,9.9822464e-05,0.732754,0.00092595804,0.5263997,0.51313263,0.35729888,0.082432576,1.371286,8.0
1.269203,8.882183e-05,0.5181971,0.00083172333,0.6099801,0.5424351,0.36937952,0.09515305,1.269203,9.0
1.2108232,0.000146972,0.59623843,0.0015964548,0.37662143,0.47834763,0.27147326,0.0959431,1.2108232,10.0
1.3004726,0.000116799936,0.7951955,0.0013774716,0.62906885,0.4895307,0.37853655,0.09458646,1.3004726,11.0
1.2477897,7.5016345e-05,0.7386472,0.0008397831,0.5591613,0.52911246,0.31501204,0.095001094,1.2477897,12.0
1.2720343,8.111256e-05,0.52990204,0.0009010461,0.48712116,0.49093089,0.37959373,0.091771,1.2720343,13.0
1.2811421,8.3386025e-05,0.62113625,0.00041169798,0.5865245,0.5149335,0.3146271,0.096235245,1.2811421,14.0
1.2470613,0.00010409728,0.7086631,0.001011065,0.58917826,0.5065196,0.35777405,0.09488855,1.2470613,15.0
1.5174503,0.000107907144,0.80846566,0.0010643622,0.4146414,0.50297827,0.44534948,0.07685549,1.5174503,1.0
1.2649636,0.00012209358,0.40013355,0.00087041553,0.43786016,0.5443339,0.329549,0.091860205,1.2649636,2.0
1.3331817,0.00013140474,0.672626,0.0014362682,0.3922686,0.509919,0.3337559,0.081824794,1.3331817,3.0
1.5301335,0.00016057814,0.38234285,0.0003683154,0.44658482,0.58438665,0.41155124,0.09554776,1.5301335,4.0
1.6139909,3.573546e-05,0.34560305,0.00015743035,0.2589625,0.48604926,0.32460892,0.062965825,1.6139909,5.0
1.2690634,0.000103088496,0.3993522,0.00080522377,0.3511161,0.5202496,0.28590515,0.089346536,1.2690634,6.0
1.4692667,0.00013927835,0.7136553,0.0011214986,0.4006558,0.5560919,0.35181633,0.07162187,1.4692667,7.0
1.6492846,5.6406356e-05,0.45400885,0.0015600114,0.41346753,0.59820914,0.40472052,0.06256898,1.6492846,8.0
1.3397921,0.0001337932,0.62277937,0.0010425184,0.44840124,0.5379545,0.34954375,0.08055544,1.3397921,9.0
1.4056758,8.386517e-05,0.42223105,0.00048836804,0.37732452,0.5076791,0.3361573,0.076110266,1.4056758,10.0
1.349464,0.000113259746,0.66258836,0.00094162964,0.45025072,0.5112994,0.39017943,0.08338775,1.349464,11.0
1.2133626,0.00014152219,0.6729132,0.0006108666,0.56457704,0.5231336,0.38797325,0.09800796,1.2133626,12.0
1.4418894,0.000173659,0.33849487,0.0006092143,0.41038996,0.5322711,0.38159794,0.08857273,1.4418894,13.0
1.31225,0.00010821259,0.51689374,0.0006909047,0.4390859,0.5129319,0.34448272,0.0831901,1.31225,14.0
1.2888335,8.355867e-05,0.59353364,0.00084965286,0.5595196,0.5161705,0.3085606,0.09358931,1.2888335,15.0
1.6154803,8.421872e-05,0.31297702,0.0015743757,0.36303642,0.4725041,0.36857915,0.09612482,1.6154803,1.0
1.3369732,0.00016844083,0.6552794,0.00077493006,0.46263903,0.504033,0.39212954,0.08421968,1.3369732,2.0
1.5029998,0.00019455842,0.24909726,0.00089128927,0.36528033,0.5402385,0.36217433,0.088525906,1.5029998,3.0
1.1851459,0.000115056784,0.6894028,0.0008401231,0.49821186,0.5354301,0.28826708,0.09925287,1.1851459,4.0
1.32214,0.00016968732,0.37776095,0.0009354901,0.42895383,0.52872217,0.35723516,0.08783621,1.32214,5.0
1.3197032,0.000120495184,0.34065786,0.0011602694,0.4385541,0.50866157,0.36222184,0.08337709,1.3197032,6.0
1.4675512,0.00017782279,0.4629338,0.0010723639,0.55109227,0.5928348,0.2975562,0.08566746,1.4675512,7.0
1.4526603,0.00012947277,0.6155621,0.001226232,0.41168922,0.47518757,0.38685817,0.09097305,1.4526603,8.0
1.2840055,0.0001422603,0.570222,0.0011751505,0.4580229,0.49994582,0.3629919,0.09016591,1.2840055,9.0
1.2582633,0.00017587196,0.5846084,0.0018714115,0.46791726,0.508399,0.34123906,0.09824316,1.2582633,10.0
1.226259,0.00017739295,0.79520744,0.00058928755,0.50853354,0.50135154,0.28047895,0.0946604,1.226259,11.0
1.3039159,0.0001283715,0.51483077,0.00079937413,0.47153214,0.50773835,0.32957488,0.0842631,1.3039159,12.0
1.3198106,0.00014461963,0.47032833,0.00074791186,0.43085492,0.5952484,0.31913435,0.08183543,1.3198106,13.0
1.3834742,0.00016286674,0.43917102,0.0006622471,0.4464804,0.5009431,0.38778162,0.09209731,1.3834742,14.0
1.2887721,0.00013953069,0.5595808,0.000816539,0.48650646,0.5402258,0.38404512,0.08828471,1.2887721,15.0
1.5252717,0.00010020141,0.7220323,0.0010788387,0.36372247,0.5162596,0.39287433,0.0740603,1.5252717,1.0
1.2802682,0.00012287436,0.46920386,0.0013116627,0.567358,0.5373801,0.33080375,0.09303334,1.2802682,2.0
1.3535901,9.800311e-05,0.64660037,0.0011034189,0.44269735,0.54248565,0.3672834,0.08008976,1.3535901,3.0
1.3752878,0.000105140265,0.6015659,0.0011871998,0.41900748,0.5296588,0.37785128,0.08359728,1.3752878,4.0
1.3539897,0.00011923832,0.46263582,0.0011934424,0.41990548,0.5392138,0.36748666,0.082980216,1.3539897,5.0
1.3610882,9.66471e-05,0.48236609,0.0010619749,0.45630646,0.5290486,0.3404066,0.079684615,1.3610882,6.0
1.2811605,9.688861e-05,0.50124514,0.0011743634,0.46411398,0.5387718,0.3526472,0.08598294,1.2811605,7.0
1.332406,0.00013721583,0.40583634,0.0015191705,0.41217878,0.51914835,0.35462663,0.087936535,1.332406,8.0
1.5094118,0.00015567154,0.60480756,0.0017529835,0.57757086,0.5306293,0.2624577,0.09236229,1.5094118,9.0
1.208223,8.746398e-05,0.45440874,0.0014427205,0.47345522,0.5730116,0.31066796,0.09374981,1.208223,10.0
1.2491796,0.00012413124,0.5618782,0.0015376734,0.5285711,0.54197633,0.30961424,0.09309103,1.2491796,11.0
1.3029515,7.6390905e-05,0.6667264,0.0015412386,0.39097488,0.5676434,0.3078019,0.09491553,1.3029515,12.0
1.5598742,0.00010417576,0.46754006,0.0010486206,0.5098725,0.56690496,0.36039323,0.07359087,1.5598742,13.0
1.327965,9.5638956e-05,0.55550355,0.0011687401,0.46992585,0.5367055,0.3799977,0.082244515,1.327965,14.0
1.2191422,6.783581e-05,0.5575427,0.0014591805,0.5577836,0.5693811,0.30970126,0.098294586,1.2191422,15.0
1.3993171,0.00015340382,0.513605,0.0010903169,0.42212692,0.5097349,0.3897928,0.0792447,1.3993171,1.0
1.638123,0.00011574814,0.39120334,0.0010814703,0.5040571,0.4982143,0.30281672,0.07611484,1.638123,2.0
1.5244663,8.391324e-05,0.30115163,0.00091845385,0.434821,0.50854117,0.36884803,0.06995864,1.5244663,3.0
1.6498799,0.00011137157,0.49473652,0.001319471,0.67308867,0.48230377,0.35178298,0.089835964,1.6498799,4.0
1.3544599,0.00012427915,0.41098085,0.0012086193,0.3637795,0.52766424,0.32518384,0.08773007,1.3544599,5.0
1.3021157,0.00012776068,0.3587729,0.0010950736,0.47817817,0.50091136,0.3425437,0.08432588,1.3021157,6.0
1.2572633,0.00016265693,0.63747746,0.0011592854,0.46433896,0.5022517,0.32437098,0.09986558,1.2572633,7.0
1.3166411,0.00013405146,0.44566882,0.0011718492,0.4902749,0.51610464,0.35470814,0.08353724,1.3166411,8.0
1.2931547,0.00014221274,0.48782638,0.000821625,0.45673528,0.5371429,0.3609392,0.08905624,1.2931547,9.0
1.3787574,0.000119571945,0.6918645,0.0013043408,0.59552073,0.5505764,0.33540195,0.09017908,1.3787574,10.0
1.3837875,4.859239e-05,0.36320302,0.0019370385,0.48990226,0.5100933,0.449478,0.09521517,1.3837875,11.0
1.3885177,0.000119942895,0.47303203,0.0010652253,0.5076966,0.5086147,0.32376024,0.083006874,1.3885177,12.0
1.2692648,0.00012472755,0.5066962,0.0011149476,0.4898833,0.51447433,0.34191504,0.08715888,1.2692648,13.0
1.2297673,9.454717e-05,0.5183838,0.00093159574,0.566907,0.51363945,0.29800013,0.09991551,1.2297673,14.0
1.4052241,0.00012871868,0.5120443,0.00072324625,0.35409063,0.5449798,0.3202064,0.090721115,1.4052241,15.0
1.4768016,8.2309336e-05,0.65100634,0.0007425641,0.41869488,0.51164967,0.3875801,0.0720116,1.4768016,1.0
1.2293603,0.00013297028,0.60703725,0.0010900004,0.5727383,0.54145825,0.42447373,0.099228054,1.2293603,2.0
1.2661096,3.3058084e-05,0.35284978,0.0009240173,0.5783023,0.46694264,0.33864143,0.09499572,1.2661096,3.0
1.2999998,0.00012400415,0.5060027,0.00094175956,0.48256078,0.53657794,0.37149268,0.08461206,1.2999998,4.0
1.2936202,9.943941e-05,0.51122504,0.0018891959,0.326538,0.46804318,0.2891325,0.0913348,1.2936202,5.0
1.3269998,9.87285e-05,0.46725553,0.0011382253,0.44816014,0.51223755,0.3254428,0.08191418,1.3269998,6.0
1.2973336,9.6201446e-05,0.6358014,0.001406658,0.48598775,0.54792917,0.38544568,0.09455628,1.2973336,7.0
1.2284923,5.7045214e-05,0.22990942,0.000952291,0.5114691,0.532849,0.312238,0.0931996,1.2284923,8.0
1.806183,0.00016208639,0.30097803,0.0017854053,0.5350344,0.59825563,0.4010533,0.06583345,1.806183,9.0
1.3586407,0.0001092322,0.49839547,0.0008865265,0.4592849,0.5160172,0.3680501,0.07967689,1.3586407,10.0
1.4608198,0.0001295962,0.40718704,0.0014364376,0.50225145,0.5529083,0.3794419,0.07604339,1.4608198,11.0
1.3374138,0.00013928078,0.42101452,0.0005134957,0.50722396,0.5679834,0.42111295,0.083050594,1.3374138,12.0
1.3296131,9.4086914e-05,0.5415337,0.0009468076,0.4716197,0.5137361,0.37091407,0.0818838,1.3296131,13.0
1.2854284,0.00010237193,0.5031049,0.0009970864,0.47566634,0.51874334,0.35955977,0.08562905,1.2854284,14.0
1.4233966,7.4927666e-05,0.85725987,0.0009833243,0.4579592,0.52360404,0.3120346,0.078163795,1.4233966,15.0
1.2661529,0.00010699346,0.45078126,0.00077275553,0.5004577,0.54808646,0.32874718,0.08836619,1.2661529,1.0
1.22824,9.357637e-05,0.59846914,0.0012913552,0.44220218,0.5619646,0.31157368,0.09325835,1.22824,2.0
1.3376812,0.00017523645,0.7100442,0.00032077907,0.3764716,0.5286443,0.30174282,0.07988134,1.3376812,3.0
1.3262285,0.00010996751,0.49114555,0.0010821229,0.48946103,0.56352305,0.33257878,0.08365433,1.3262285,4.0
1.2716475,0.000121699944,0.49253267,0.00087941356,0.49506128,0.5591388,0.36847594,0.0878256,1.2716475,5.0
1.2371116,0.00012115608,0.51413363,0.0011032562,0.45042163,0.5573121,0.32178396,0.09220875,1.2371116,6.0
1.207716,0.00014236904,0.28696522,0.00067397795,0.4497144,0.5825098,0.29066655,0.097795315,1.207716,7.0
1.2149185,0.000116702024,0.34407806,0.001467019,0.51835865,0.5567305,0.29587534,0.096421026,1.2149185,8.0
1.261345,0.00014644417,0.57719034,0.0006610052,0.44189706,0.5483076,0.30700853,0.086854115,1.261345,9.0
1.2294582,0.00011000435,0.48031336,0.00090924825,0.49111128,0.5552472,0.3138014,0.09159048,1.2294582,10.0
1.2265483,0.00012799175,0.54307395,0.00089339126,0.4518826,0.55299366,0.3033159,0.09075477,1.2265483,11.0
1.2469598,0.0001405319,0.4263502,0.0010247042,0.4545822,0.54551387,0.3319546,0.091084056,1.2469598,12.0
1.2503932,0.00011491651,0.48507765,0.0010484986,0.48203883,0.56203437,0.32169726,0.088788904,1.2503932,13.0
1.1935561,7.9268764e-05,0.4829132,0.0014007412,0.48260325,0.56813574,0.2765813,0.09735006,1.1935561,14.0
1.1799325,8.102336e-05,0.48182693,0.0018031414,0.427609,0.56132746,0.26737028,0.09808145,1.1799325,15.0
1.2505314,0.00011905845,0.58464533,0.0012818883,0.44855395,0.5183004,0.33385906,0.09088751,1.2505314,1.0
1.2710606,0.00010993981,0.46416387,0.0011230102,0.47584006,0.5267588,0.35024565,0.08674087,1.2710606,2.0
1.330807,0.00010215381,0.55416435,0.0013033863,0.4886491,0.5115478,0.31313387,0.08502312,1.330807,3.0
1.2540103,0.00010757313,0.4496614,0.0011397763,0.43371242,0.52435774,0.303956,0.08724274,1.2540103,4.0
1.221927,0.00011327824,0.38145986,0.0014326677,0.54358906,0.526507,0.33074388,0.09512689,1.221927,5.0
1.267139,0.00013253179,0.4162969,0.0013016398,0.45671296,0.5076811,0.3483415,0.08761723,1.267139,6.0
1.2607961,0.00011156927,0.4759863,0.0015430968,0.39515087,0.48859924,0.31092647,0.09059382,1.2607961,7.0
1.2089219,0.000114928254,0.5662677,0.0016609174,0.40781167,0.514907,0.28429964,0.09589565,1.2089219,8.0
1.2312169,9.830435e-05,0.21309537,0.001180035,0.296189,0.46401224,0.25602382,0.08975367,1.2312169,9.0
1.18343,9.8919e-05,0.3177851,0.0013970835,0.43438926,0.50388885,0.25439033,0.09772715,1.18343,10.0
