behavioral_id,candidate_id,P0,Hs,D,r,phi_soil_top,phi_weathered_top,phi_fresh,objective_value,mean_training_rmse_s,mean_training_normalized_rmse,n_picks,n_failed_lines,status,message,soil_exceeds_rd_depth_fraction,mean_H_soil_m,mean_H_weathered_m,mean_D_fresh_m,max_H_soil_m,max_H_weathered_m,max_D_fresh_m,mean_H_m_m,max_H_m_m,mean_H_w_m,max_H_w_m,mean_D_f_m,max_D_f_m,mean_h_weathered,max_h_weathered,mean_d_fresh,max_d_fresh,mean_z_s_relief,max_z_s_relief,mean_Zs_m,max_Zs_m,mean_z_b_relief,max_z_b_relief,mean_Zb_m,max_Zb_m,mean_D_fresh_raw_m,max_D_fresh_raw_m,mean_D_fresh_geometric_m,max_D_fresh_geometric_m,min_Vp_m_per_s_soil,mean_Vp_m_per_s_soil,max_Vp_m_per_s_soil,min_phi_soil,mean_phi_soil,max_phi_soil,min_Vp_m_per_s_weathered,mean_Vp_m_per_s_weathered,max_Vp_m_per_s_weathered,min_phi_weathered,mean_phi_weathered,max_phi_weathered,min_Vp_m_per_s_fresh,mean_Vp_m_per_s_fresh,max_Vp_m_per_s_fresh,min_phi_fresh,mean_phi_fresh,max_phi_fresh,TL1_rmse_s,TL1_normalized_rmse,TL1_n_picks,TL2_rmse_s,TL2_normalized_rmse,TL2_n_picks,TL3_rmse_s,TL3_normalized_rmse,TL3_n_picks,TL4_rmse_s,TL4_normalized_rmse,TL4_n_picks,TL5_rmse_s,TL5_normalized_rmse,TL5_n_picks
62,877,7.988287969525076e-05,0.711278460758916,0.000633779036905958,0.4926051782601424,0.5320636399705596,0.3161185581601029,0.09395845633490313,1.212303378156619,0.005143367637299429,1.212303378156619,5269,0,ok,,0.10874338111842954,1.7786215679571025,7.326195217013376,9.10481678497048,2.9113736811904465,45.184540921918604,47.07624862360768,1.7786215679571025,2.9113736811904465,7.326195217013376,45.184540921918604,9.10481678497048,47.07624862360768,7.326195217013376,45.184540921918604,9.10481678497048,47.07624862360768,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,8.819600339012688,45.7040609234688,8.819600339012688,45.7040609234688,9.084394032632146,47.07624862360768,9.084394032632146,47.07624862360768,352.6594355241904,402.81732296981966,562.7092228314423,0.31616187527530715,0.4689608060943357,0.5320636399705596,556.8600928924535,1571.979633365754,3237.880878316984,0.09397182011367708,0.20915618817064974,0.3161176189075455,3238.1704975773914,3238.1704975773987,3238.1704975773914,0.09395845633490313,0.093958456334903,0.09395845633490313,0.005562879940650211,1.3111833763201277,1349.0,0.006567595071393188,1.5479970036898236,992.0,0.004227284103975251,0.9963804186409995,976.0,0.005160336390021015,1.2163029515291894,976.0,0.004198742680457479,0.989653140602955,976.0
63,1365,0.00010431921136202138,0.5783456615309815,0.0007318789915277237,0.5299425646363068,0.5486097125242418,0.3326588147161723,0.09493271761411184,1.2124098300008204,0.005143819274224856,1.2124098300008204,5269,0,ok,,0.11649231563993284,1.767215974739712,6.674111027816403,8.441327002556115,3.0107332847914647,41.736342872937136,43.612074357948345,1.767215974739712,3.0107332847914647,6.674111027816403,41.736342872937136,8.441327002556115,43.612074357948345,6.674111027816403,41.736342872937136,8.441327002556115,43.612074357948345,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,9.488088694543466,49.16823518912814,9.488088694543466,49.16823518912814,8.41590567710137,43.612074357948345,8.41590567710137,43.612074357948345,348.4628223055887,397.45545338836223,551.3166071241217,0.33268263713731105,0.48516029732838756,0.5486097125242418,537.8279570361466,1534.434810394722,3222.578712075855,0.09493306275856175,0.2184587954793159,0.33263341947296005,3222.586013330408,3222.586013330402,3222.586013330408,0.09493271761411184,0.094932717614112,0.09493271761411184,0.005544635918094262,1.306883218964984,1349.0,0.006597529017702517,1.5550525024974908,992.0,0.004221763833821054,0.9950792784876613,976.0,0.005186577941078705,1.2224881444297715,976.0,0.004168589660427739,0.9825460056241939,976.0
64,88,6.288928977869541e-05,0.3543577307015606,0.0016181204165015603,0.6059500710679713,0.5433488442485691,0.3851769132922903,0.09896516257730917,1.2127277855658762,0.005145168245441859,1.2127277855658762,5269,0,ok,,0.14283869301304403,1.7200857576051884,5.380029248796545,7.100115006401734,3.6615945365478555,34.76449724007221,36.560074383317115,1.7200857576051884,3.6615945365478555,5.380029248796545,34.76449724007221,7.100115006401734,36.560074383317115,5.380029248796545,34.76449724007221,7.100115006401734,36.560074383317115,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,10.848926661898746,56.22023516375937,10.848926661898746,56.22023516375937,7.055067709746089,36.560074383317115,7.055067709746089,36.560074383317115,349.7678075460504,395.77925550368604,520.8513237228481,0.3851867778802459,0.49377246026532556,0.5433488442485691,495.10996160234436,1447.8342187159255,3159.7016678680097,0.09896528695418438,0.2463157729238403,0.3851460796926543,3159.704112397961,3159.704112397967,3159.704112397961,0.09896516257730917,0.09896516257730942,0.09896516257730917,0.005481684468475401,1.292045419994644,1349.0,0.006646831286221607,1.5666731586300666,992.0,0.00432188746039996,1.018678643591306,976.0,0.005146323318014459,1.2130000387821591,976.0,0.004129114694097865,0.9732416668312058,976.0
65,1298,0.0001776335341123984,0.23119149016994445,0.0008263774261717859,0.5684849554417293,0.5630703266808048,0.3324739314787777,0.0979680200393928,1.2128302655435466,0.005145603031164736,1.2128302655435466,5269,0,ok,,0.12914890869172155,1.7435218700199175,6.0139908615373505,7.757512731557268,3.0932692778142057,38.19025912776178,40.03609940833686,1.7435218700199175,3.0932692778142057,6.0139908615373505,38.19025912776178,7.757512731557268,40.03609940833686,6.0139908615373505,38.19025912776178,7.757512731557268,40.03609940833686,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,10.178151442593485,52.744210138739625,10.178151442593485,52.744210138739625,7.725842929051349,40.03609940833686,7.725842929051349,40.03609940833686,344.5937390763504,394.2049985547858,551.4681224496965,0.3324774337338161,0.49545494180552946,0.5630703266808048,537.9023472894294,1521.0612720781874,3174.9881735997146,0.09796927172245695,0.21998285735970988,0.33247188001581146,3175.0141830856132,3175.014183085609,3175.0141830856132,0.0979680200393928,0.09796802003939276,0.0979680200393928,0.005512705144227762,1.2993570633884717,1349.0,0.00667083042687153,1.5723298103288037,992.0,0.004273484659023543,1.0072699938974097,976.0,0.0051391113390827515,1.211300159046031,976.0,0.004131883586618098,0.9738943010570169,976.0
66,1090,0.00014152219344847652,0.672913169576422,0.0006108665772676682,0.5645770237245399,0.5231335634403338,0.3879732570234155,0.09800796089496008,1.2133625434586108,0.005147861295104044,1.2133625434586108,5269,0,ok,,0.13031124886994705,1.7940473230267477,6.034141020711308,7.828188343738057,2.894137092455842,38.488738407307586,40.39867852274653,1.7940473230267477,2.894137092455842,6.034141020711308,38.488738407307586,7.828188343738057,40.39867852274653,6.034141020711308,38.488738407307586,7.828188343738057,40.39867852274653,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,10.108183855124153,52.381631024329955,10.108183855124153,52.381631024329955,7.795810516520681,40.39867852274653,7.795810516520681,40.39867852274653,355.0391931693755,396.86480687824763,519.4463139734336,0.3879784349687603,0.4828933298082417,0.5231335634403338,493.3094554314733,1433.3579704160693,3174.3804853611855,0.09800884558229978,0.2494546501396807,0.3879682355816501,3174.3979460473092,3174.397946047306,3174.3979460473092,0.09800796089496008,0.09800796089496022,0.09800796089496008,0.005610640870123771,1.3224407353556369,1349.0,0.006457953954894327,1.522154344698754,992.0,0.004385616428972499,1.0336997055365285,976.0,0.004950406258669048,1.1668219450444035,976.0,0.004334688962860577,1.0216959866577322,976.0
67,1396,9.818346158793205e-05,0.6440452863020307,0.0008116565544126183,0.4485651366497826,0.539681844855632,0.3009666167172138,0.09531212790309013,1.213957717179958,0.005150386403350136,1.213957717179958,5269,0,ok,,0.10215678677515175,1.771232640342412,8.1181265651499,9.889359205492314,3.0949175250392638,49.28446767160121,51.162297316682995,1.771232640342412,3.0949175250392638,8.1181265651499,49.28446767160121,9.889359205492314,51.162297316682995,8.1181265651499,49.28446767160121,9.889359205492314,51.162297316682995,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,8.031107681893804,41.61801223039349,8.031107681893804,41.61801223039349,9.87288668975103,51.162297316682995,9.87288668975103,51.162297316682995,350.69348038216964,404.7912568847507,574.1316280566847,0.3009886213550299,0.4683061582174694,0.539681844855632,577.7633230858482,1604.8413542231237,3216.534225348298,0.09531324601687799,0.2012112060792038,0.30096369739933165,3216.55873997508,3216.5587399750775,3216.55873997508,0.09531212790309013,0.09531212790309009,0.09531212790309013,0.0056009190464693295,1.3201492795451184,1349.0,0.006465054377757189,1.5238279304172948,992.0,0.004351004412489658,1.025541575014676,976.0,0.004988842688983655,1.1758814985510908,976.0,0.004346111491050845,1.0243883023716098,976.0
68,1286,0.00014676913999548996,0.5802930041179761,0.0010142857127201559,0.5025074231592996,0.5318551855764192,0.3349248420966128,0.09769853475993165,1.214087055486085,0.005150935139310113,1.214087055486085,5269,0,ok,,0.11171380601833915,1.7673746476180145,7.163003755268343,8.930378402886356,3.2758112192301536,44.29025604099854,46.157515276652916,1.7673746476180145,3.2758112192301536,7.163003755268343,44.29025604099854,8.930378402886356,46.157515276652916,7.163003755268343,44.29025604099854,8.930378402886356,46.157515276652916,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,8.99689007595385,46.62279427042357,8.99689007595385,46.62279427042357,8.907104295690985,46.157515276652916,8.907104295690985,46.157515276652916,352.71405246442373,403.0565400451387,549.8358276790627,0.3349419030533405,0.47169833852523885,0.5318551855764192,535.3621378599457,1528.85913770415,3179.1457916833942,0.09770011291458516,0.21996122247828445,0.3349184255972201,3179.178548959749,3179.178548959746,3179.178548959749,0.09769853475993165,0.0976985347599317,0.09769853475993165,0.005597206479552617,1.3192742191309796,1349.0,0.006424044485079321,1.5141618060145439,992.0,0.004419638428056822,1.0417187676238775,976.0,0.00497348132231663,1.1722607897049089,976.0,0.00434030498154517,1.0230196949561143,976.0
69,1203,0.0001167020235229079,0.34407806692386333,0.001467019021619653,0.5183586439672517,0.5567305171783907,0.295875332547214,0.09642102399544354,1.2149184489273004,0.005154462442950819,1.2149184489273004,5269,0,ok,,0.11494252873563218,1.7259014068110454,6.923644652304767,8.649546059115812,3.576680101323684,42.88032028246118,44.68683410339206,1.7259014068110454,3.576680101323684,6.923644652304767,42.88032028246118,8.649546059115812,44.68683410339206,6.923644652304767,42.88032028246118,8.649546059115812,44.68683410339206,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,9.280690244083123,48.093475443684426,9.280690244083123,48.093475443684426,8.623304127561711,44.68683410339206,8.623304127561711,44.68683410339206,346.2801278467705,404.35985344582303,578.1893506533387,0.2958890827152802,0.4758460366104175,0.5567305171783907,585.608891017091,1614.02922037762,3199.025625233105,0.09642332411238805,0.19876696845383018,0.2958729466303106,3199.0761203960183,3199.0761203960237,3199.0761203960183,0.09642102399544354,0.09642102399544342,0.09642102399544354,0.005497601976929154,1.2957972127170583,1349.0,0.006691600795527955,1.5772254331703708,992.0,0.0042451053207929615,1.0005809197279327,976.0,0.005241095858299047,1.2353381407506614,976.0,0.004096908263204974,0.9656505382704794,976.0
70,1411,0.00015748135867043396,0.8918256354898676,0.0015177207965531778,0.5827559268075921,0.5184558673712019,0.3363645011783819,0.09734551310128928,1.2155657222156795,0.0051572085909397805,1.2155657222156795,5269,0,ok,,0.14167635283481855,1.8189678243725027,5.696551770258334,7.515519594630837,3.6662952001066476,36.800674879486905,38.712034267474635,1.8189678243725027,3.6662952001066476,5.696551770258334,36.800674879486905,7.515519594630837,38.712034267474635,5.696551770258334,36.800674879486905,7.515519594630837,38.712034267474635,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,10.433658833605799,54.06827527960185,10.433658833605799,54.06827527960185,7.470335538039036,38.712034267474635,7.470335538039036,38.712034267474635,356.3189185043177,411.5340725289867,548.9191585861284,0.3363677178521446,0.4575527225893736,0.5184558673712019,533.8651717370997,1531.0503788598157,3184.5616746595642,0.09734981931420958,0.22017982925778526,0.33636248295520477,3184.6511064840897,3184.6511064840956,3184.6511064840897,0.09734551310128928,0.09734551310128944,0.09734551310128928,0.005551132314270485,1.3084144342281443,1349.0,0.006720380151828548,1.5840087925031487,992.0,0.004266191680542235,1.0055510223843491,976.0,0.005079114920813167,1.197158867644255,976.0,0.004169223887244464,0.9826954943184996,976.0
71,831,0.00016226073927192933,0.6093301160433535,0.0013063955979018972,0.5992794623637314,0.5408501716704459,0.40098628396033975,0.09638974433936906,1.2157543123282752,0.005158008711024667,1.2157543123282752,5269,0,ok,,0.14296784192173576,1.7671395605661462,5.451534277752381,7.2186738383185265,3.4963541231938637,35.32067812216594,37.17897552376391,1.7671395605661462,3.4963541231938637,5.451534277752381,35.32067812216594,7.2186738383185265,37.17897552376391,5.451534277752381,35.32067812216594,7.2186738383185265,37.17897552376391,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,10.72949612120259,55.601334023312575,10.72949612120259,55.601334023312575,7.174498250442245,37.17897552376391,7.174498250442245,37.17897552376391,350.3971131773439,394.3879945214159,513.127520548093,0.4009899078207466,0.4970342055130777,0.5408501716704459,485.9633740808802,1431.2340813635196,3199.5552061634407,0.09639031894670613,0.25404954587154205,0.400984369138778,3199.56656397159,3199.5665639715903,3199.56656397159,0.09638974433936906,0.09638974433936907,0.09638974433936906,0.005532151063130517,1.3039405104293191,1349.0,0.006634798481910136,1.5638369994549561,992.0,0.004279985527439201,1.0088022632775138,976.0,0.0051726143145183826,1.2191968860861846,976.0,0.004170494168125095,0.9829949023934015,976.0
72,1587,0.00010824027919253696,0.4816806758774512,0.0009973509195662011,0.43697682294029117,0.558187638107779,0.2981386386973387,0.09349442364511135,1.2160238154875984,0.005159152116093719,1.2160238154875984,5269,0,ok,,0.09931551078393387,1.7495065317428606,8.346532517928708,10.096039049671568,3.251450203305472,50.39005920242651,52.23746464977824,1.7495065317428606,3.251450203305472,8.346532517928708,50.39005920242651,10.096039049671568,52.23746464977824,8.346532517928708,50.39005920242651,10.096039049671568,52.23746464977824,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,7.8236305784622155,40.542844897298245,7.8236305784622155,40.542844897298245,10.080363793182618,52.23746464977824,10.080363793182618,52.23746464977824,345.88837560891847,401.39308740821787,576.3942323764093,0.2981406386468592,0.48011931436205757,0.558187638107779,582.0734687751734,1620.6351235068262,3245.613385226342,0.09349598272073334,0.19863724492837637,0.29813484433221255,3245.64803705021,3245.64803705021,3245.64803705021,0.09349442364511135,0.09349442364511149,0.09349442364511135,0.005586694456793097,1.3167965116052316,1349.0,0.0065044262340561996,1.533107965942939,992.0,0.004305410713760288,1.0147950371643712,976.0,0.0050895915065257155,1.19962822257793,976.0,0.004309637669333295,1.0157913401475205,976.0
73,1413,0.00015231687275172858,0.6317382985351694,0.0015912065356756488,0.508403567039137,0.5196834285288363,0.3506607213696765,0.09631635405946651,1.2160776981571675,0.005159380720899963,1.2160776981571675,5269,0,ok,,0.11532997546170735,1.7604770245239163,7.067965838490779,8.828442863014697,3.6705210082927406,43.76798036740615,45.6104692223475,1.7604770245239163,3.6705210082927406,7.067965838490779,43.76798036740615,8.828442863014697,45.6104692223475,7.067965838490779,43.76798036740615,8.828442863014697,45.6104692223475,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,9.102454602792866,47.16984032472899,9.102454602792866,47.16984032472899,8.801539768851967,45.6104692223475,8.801539768851967,45.6104692223475,355.9808437451945,406.11846867225114,539.9830439914634,0.3506612916215561,0.4657384426607447,0.5196834285288363,520.3865214196783,1514.2367653830354,3200.570200521061,0.09632352324307819,0.22656500662438422,0.3506593759785437,3200.717887269798,3200.717887269798,3200.717887269798,0.09631635405946651,0.09631635405946658,0.09631635405946651,0.0055784134754907535,1.314844665593976,1349.0,0.006439100703453261,1.5177105907182895,992.0,0.004404779132366109,1.038216398041691,976.0,0.005067475068954562,1.194415328250513,976.0,0.00430713522423513,1.0152015081813672,976.0
74,1668,0.00011859793351545929,0.5798859258222819,0.0012274802863867361,0.5429348698264612,0.5772929996345755,0.31705486234762514,0.09595164608845005,1.2163074383080894,0.00516035542581173,1.2163074383080894,5269,0,ok,,0.12359550561797752,1.755243007893969,6.458168845463153,8.213411853357123,3.4343130106784656,40.559598815305904,42.40664426067573,1.755243007893969,3.4343130106784656,6.458168845463153,40.559598815305904,8.213411853357123,42.40664426067573,6.458168845463153,40.559598815305904,8.213411853357123,42.40664426067573,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,9.720702853542683,50.37366528640075,9.720702853542683,50.37366528640075,8.183291518102152,42.40664426067573,8.183291518102152,42.40664426067573,340.97722824083957,396.8369958059617,562.0905477901108,0.31706211183147,0.49682877459660985,0.5772929996345755,555.67992640344,1568.0476241018694,3206.4184234859713,0.09595321979863011,0.20993802959377905,0.3170540293789684,3206.4521039033116,3206.452103903306,3206.4521039033116,0.09595164608845005,0.0959516460884499,0.09595164608845005,0.0055160868356707434,1.3001541357055428,1349.0,0.006689715124458004,1.5767809762368215,992.0,0.004232541144342159,0.9976195149384701,976.0,0.005223861084623896,1.2312758656380234,976.0,0.004139572939963847,0.9757066990215899,976.0
75,1513,0.00011067353920224633,0.6641395714375982,0.0010653529159319682,0.5385872912359403,0.5322015918191062,0.3348127546461702,0.09440073731741201,1.2172636349826684,0.005164412224728188,1.2172636349826684,5269,0,ok,,0.12307890998321064,1.7698126439387567,6.520396267139923,8.29020891107868,3.319985730430828,40.94151783497676,42.81001394808451,1.7698126439387567,3.319985730430828,6.520396267139923,40.94151783497676,8.29020891107868,42.81001394808451,6.520396267139923,40.94151783497676,8.29020891107868,42.81001394808451,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,9.642863830927713,49.970295598991974,9.642863830927713,49.970295598991974,8.261130540717122,42.81001394808451,8.261130540717122,42.81001394808451,352.62331519064094,403.50295815295607,549.9120281747007,0.3348278634953815,0.4714174417225495,0.5322015918191062,535.4810622981475,1540.0040902573594,3230.973964773684,0.09440557667763635,0.21855310343755324,0.33480564751524416,3231.0764381720965,3231.076438172097,3231.0764381720965,0.09440073731741201,0.09440073731741204,0.09440073731741201,0.005552377752419657,1.308707986815087,1349.0,0.006659028439346364,1.5695480551919623,992.0,0.004212694720105253,0.992941667885063,976.0,0.005239905856603082,1.235057654661048,976.0,0.00415805435516658,0.9800628103601822,976.0
76,1238,0.00010835185724379843,0.5532952617781968,0.0013761608698120036,0.5132766313963789,0.5112080365005439,0.30923016337984705,0.0944589085475585,1.217718371393072,0.005166341507924879,1.217718371393072,5269,0,ok,,0.11403848637479014,1.745464527885011,6.9946461811749225,8.740110709059934,3.5303260547137616,43.32683200793434,45.15834480283977,1.745464527885011,3.5303260547137616,6.9946461811749225,43.32683200793434,8.740110709059934,45.15834480283977,6.9946461811749225,43.32683200793434,8.740110709059934,45.15834480283977,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,9.189701919617589,47.62196474423671,9.189701919617589,47.62196474423671,8.714292452027244,45.15834480283977,8.714292452027244,45.15834480283977,358.34791331541294,412.5925749910117,567.7987241122585,0.30925390009323656,0.44832396488223486,0.5112080365005439,565.9312686152554,1593.468911434151,3230.1161154552806,0.0944602695332713,0.2047721468729434,0.30922792774189145,3230.1457736385833,3230.145773638582,3230.1457736385833,0.0944589085475585,0.09445890854755846,0.0944589085475585,0.00553545989787638,1.3047204102581942,1349.0,0.0066907111522977085,1.5770157422500566,992.0,0.0042099186824928045,0.9922873495448661,976.0,0.0052868302779437125,1.2461178468387866,976.0,0.0041087875290137885,0.9684505080734562,976.0
77,1509,9.833058573235962e-05,0.6420015789754612,0.0009062521463999553,0.530767370191537,0.5313560782797133,0.32832653620659247,0.09421256545529716,1.21773208415996,0.005166399686267612,1.21773208415996,5269,0,ok,,0.1180421025442335,1.76815879006116,6.659669038818815,8.427827828879975,3.1826188900813714,41.66411599743533,43.53554864321795,1.76815879006116,3.1826188900813714,6.659669038818815,41.66411599743533,8.427827828879975,43.53554864321795,6.659669038818815,41.66411599743533,8.427827828879975,43.53554864321795,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,9.50285600856201,49.244760903858534,9.50285600856201,49.244760903858534,8.401138363082827,43.53554864321795,8.401138363082827,43.53554864321795,352.84500284445625,403.49968768451345,554.2439308352243,0.3283288321123773,0.4699098670445164,0.5313560782797133,542.3982044494317,1549.253202118333,3234.0802016728135,0.09421305913952227,0.21541345174454815,0.3283241456129826,3234.0907390531434,3234.090739053149,3234.0907390531434,0.09421256545529716,0.0942125654552973,0.09421256545529716,0.005561057663018191,1.3107538613631924,1349.0,0.006664023946749383,1.5707255075786763,992.0,0.004207138652039122,0.9916320900829648,976.0,0.00524484978023702,1.2362229486367902,976.0,0.00415492838929434,0.9793260131381758,976.0
78,1268,0.0001315954445183397,0.41097043142903567,0.0008398802078961212,0.4776364148778067,0.5578668943691281,0.3204882273915919,0.09614790447126564,1.217898096500002,0.005167104016976038,1.217898096500002,5269,0,ok,,0.10564380730982824,1.7500249460293402,7.621132123120468,9.371157069149808,3.109451387220892,46.612233626752065,48.46505512375773,1.7500249460293402,3.109451387220892,7.621132123120468,46.612233626752065,9.371157069149808,48.46505512375773,7.621132123120468,46.612233626752065,9.371157069149808,48.46505512375773,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,8.55159968366487,44.315254423318756,8.55159968366487,44.315254423318756,9.352394687979967,48.46505512375773,9.352394687979967,48.46505512375773,345.97439419279704,397.17175703662696,559.6563500896807,0.32048978360536295,0.4879015338431437,0.5578668943691281,551.4538130730599,1559.1806921225477,3203.277994313372,0.09615193142701978,0.2119343857345711,0.32048793619824023,3203.36373027681,3203.363730276814,3203.36373027681,0.09614790447126564,0.09614790447126591,0.09614790447126564,0.005615443355851263,1.3235726920971238,1349.0,0.0064558180395417435,1.5216509046221367,992.0,0.004391895962821241,1.0351798058589072,976.0,0.00501492933762387,1.182030180601733,976.0,0.004357433389042069,1.027056899320109,976.0
79,1537,9.904617877381529e-05,0.35747751531020944,0.000969222380862565,0.5414180716958158,0.5202206179427463,0.32854329960908163,0.09539574029676978,1.218241000773346,0.005168558836597913,1.218241000773346,5269,0,ok,,0.11972103835722588,1.741544098905847,6.496401592481444,8.23794569138729,3.2232010094436885,40.708187618618226,42.547373260757446,1.741544098905847,3.2232010094436885,6.496401592481444,40.708187618618226,8.23794569138729,42.547373260757446,6.496401592481444,40.708187618618226,8.23794569138729,42.547373260757446,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,9.693546108348686,50.23293628631904,9.693546108348686,50.23293628631904,8.210448263296149,42.547373260757446,8.210448263296149,42.547373260757446,355.8334025211926,404.85953548967325,554.0690254941355,0.32856392334591356,0.46313896821126926,0.5202206179427463,542.1542753380523,1545.2966220858216,3215.1893891412665,0.09539782766686808,0.2159879884351126,0.32854166794990247,3215.2336189328616,3215.2336189328566,3215.2336189328616,0.09539574029676978,0.09539574029676962,0.09539574029676978,0.005547724983702438,1.307611318711341,1349.0,0.0066881588749488794,1.5764141647097811,992.0,0.004221851246108914,0.9950998817614964,976.0,0.005251444534938994,1.2377773472267994,976.0,0.004133614543290339,0.974302291457311,976.0
80,1453,0.00016460299680342286,0.4855604238056457,0.0005088579289217888,0.394521447630639,0.5810091326566508,0.27249483329017177,0.09456772734861194,1.2184779439775146,0.005169564101476456,1.2184779439775146,5269,0,ok,,0.09156657626243059,1.7708003397713692,9.080816043705726,10.851616383477094,2.752200472515884,54.28974504305814,56.17648751294507,1.7708003397713692,2.752200472515884,9.080816043705726,54.28974504305814,10.851616383477094,56.17648751294507,9.080816043705726,54.28974504305814,10.851616383477094,56.17648751294507,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,7.063509777872133,36.60382203413141,7.063509777872133,36.60382203413141,10.840484593772702,56.17648751294507,10.840484593772702,56.17648751294507,340.0691575997845,396.00090870122796,598.3463086940826,0.27250528317188094,0.4934395504977476,0.5810091326566508,628.0787921310408,1671.2087449763642,3228.3837729235925,0.09456870723661637,0.1863749729309029,0.2724847950412037,3228.4062986841614,3228.406298684167,3228.4062986841614,0.09456772734861194,0.09456772734861188,0.09456772734861194,0.005647366952786256,1.3310971560546572,1349.0,0.0064652847185213014,1.523882222256057,992.0,0.004345237534277151,1.0241823087845625,976.0,0.005003336000121022,1.1792976047467838,976.0,0.00438659530167655,1.0339304280455128,976.0
81,1265,0.00011334979420622826,0.4236683966275294,0.0010811769580970423,0.5305696145642771,0.5624096044967007,0.31456126232086296,0.0951618655721268,1.2185302010263066,0.0051697858093578495,1.2185302010263066,5269,0,ok,,0.11675061345731629,1.7424819100034457,6.688717601376748,8.431199511380193,3.3165717131205383,41.717048732365456,43.5538964715298,1.7424819100034457,3.3165717131205383,6.688717601376748,41.717048732365456,8.431199511380193,43.5538964715298,6.688717601376748,41.717048732365456,8.431199511380193,43.5538964715298,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,9.499315392924585,49.22641307554669,9.499315392924585,49.22641307554669,8.404678978720248,43.5538964715298,8.404678978720248,43.5538964715298,344.76731049671156,398.5699396507159,563.8961397049032,0.31456558011049107,0.48758137939328683,0.5624096044967007,558.8439625637758,1574.1591757404635,3218.867475102037,0.09516536804547271,0.20843797214637566,0.31456121830465694,3218.942999569172,3218.9429995691744,3218.942999569172,0.0951618655721268,0.0951618655721269,0.0951618655721268,0.005536795848446611,1.3050352968273744,1349.0,0.006697689542651858,1.578660564630452,992.0,0.004223808546872516,0.9955612219757513,976.0,0.005256848299075004,1.2390510266483012,976.0,0.004133786809743259,0.9743428950496544,976.0
82,1566,0.00014021910333256868,0.5332447163296727,0.0011556503597425678,0.49653534882934747,0.5248594518200582,0.3205074655323604,0.09265089506158593,1.2186467748937033,0.005170280390390722,1.2186467748937033,5269,0,ok,,0.1102931680227302,1.7548102374345724,7.281974814413855,9.036785051848428,3.381033187250225,44.86292865352107,46.71160618162403,1.7548102374345724,3.381033187250225,7.281974814413855,44.86292865352107,9.036785051848428,46.71160618162403,7.281974814413855,44.86292865352107,9.036785051848428,46.71160618162403,17.903994371644835,92.78030954707648,17.903994371644835,92.78030954707648,8.889966090763341,46.06870336545246,8.889966090763341,46.06870336545246,9.014028280881494,46.71160618162403,9.014028280881494,46.71160618162403,354.5728306482916,406.8462851126121,559.619126839198,0.32052443668913055,0.4621713047936042,0.5248594518200582,551.4424813182194,1578.1139072359297,3259.186494390582,0.09265760110494112,0.20980955617846667,0.32050504029324856,3259.3322118664805,3259.332211866487,3259.3322118664805,0.09265089506158593,0.09265089506158593,0.09265089506158593,0.005559196618711258,1.3103152090133523,1349.0,0.006641000334529931,1.5652987901360818,992.0,0.004213384497040239,0.9931042498678082,976.0,0.005274584684573335,1.243231532801504,976.0,0.004163235817098848,0.9812840926497709,976.0
